DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
241007247,03/29/2024 12:00:00 AM,03/28/2024 12:00:00 AM,1100,10,West Valley,1004,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1202 0319 0913 2000 0400 1813,61,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,18200    SATICOY                      ST,,34.2146,-118.5317
240307571,03/10/2024 12:00:00 AM,03/09/2024 12:00:00 AM,2320,03,Southwest,0398,1,210,ROBBERY,0906 0432 0371 1206 1822 0216 1309 0344 0355,32,M,H,102,SIDEWALK,113,SIMULATED GUN,AA,Adult Arrest,210,,,,41ST                         ST,HOOVER                       ST,34.0096,-118.2872
240900664,03/27/2024 12:00:00 AM,03/26/2024 12:00:00 AM,1645,09,Van Nuys,0985,2,624,BATTERY - SIMPLE ASSAULT,2054 1536 1414 1501 0903,23,M,W,402,MARKET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,14000    VENTURA                      BL,,34.149,-118.4372
241807775,03/20/2024 12:00:00 AM,03/20/2024 12:00:00 AM,2010,18,Southeast,1826,1,210,ROBBERY,1822 0344 0416 0400 0411,31,F,H,103,ALLEY,223,UNKNOWN TYPE CUTTING INSTRUMENT,IC,Invest Cont,210,,,,1500 E  99TH                         ST,,33.947,-118.2481
240608091,03/31/2024 12:00:00 AM,03/30/2024 12:00:00 AM,1230,06,Hollywood,0666,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1501 1822 0329,31,F,O,726,POLICE FACILITY,,,IC,Invest Cont,740,,,,DE LONGPRE                   AV,WILCOX                       AV,34.0962,-118.331
240308400,03/25/2024 12:00:00 AM,03/11/2024 12:00:00 AM,1200,03,Southwest,0321,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",0913 1309 0330 1300,37,F,H,101,STREET,,,IC,Invest Cont,668,,,,3500    LA CIENEGA                   BL,,34.0242,-118.3722
241807441,03/13/2024 12:00:00 AM,03/11/2024 12:00:00 AM,1400,18,Southeast,1861,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 0416 0408 0432 1813 0421,33,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,11700 S  FIGUEROA                     ST,,33.9274,-118.2871
240807410,03/27/2024 12:00:00 AM,03/26/2024 12:00:00 AM,2130,08,West LA,0811,1,330,BURGLARY FROM VEHICLE,0344,75,M,O,101,STREET,,,IC,Invest Cont,330,,,,16500    CHATTANOOGA                  PL,,34.0494,-118.5425
241706958,03/12/2024 12:00:00 AM,03/08/2024 12:00:00 AM,2030,17,Devonshire,1775,1,440,THEFT PLAIN - PETTY ($950 & UNDER),2032 0344,23,F,H,228,BOWLING ALLEY*,,,IC,Invest Cont,440,,,,BALBOA                       BL,NORDHOFF                     ST,34.2357,-118.5025
241408104,03/19/2024 12:00:00 AM,03/11/2024 12:00:00 AM,1057,14,Pacific,1469,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0344,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,343,,,,6800    LA TIJERA                    BL,,33.9773,-118.3718
241707194,03/16/2024 12:00:00 AM,03/16/2024 12:00:00 AM,1500,17,Devonshire,1797,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1609,44,M,H,506,ABANDONED BUILDING ABANDONED HOUSE,,,IC,Invest Cont,740,,,,8800    HAYVENHURST                  AV,,34.2304,-118.4938
241605923,03/01/2024 12:00:00 AM,03/01/2024 12:00:00 AM,1800,16,Foothill,1668,2,624,BATTERY - SIMPLE ASSAULT,0400 1822,53,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,9400    HILLHAVEN                    AV,,34.2402,-118.293
242107445,03/27/2024 12:00:00 AM,03/25/2024 12:00:00 AM,2110,21,Topanga,2155,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0216,50,M,W,402,MARKET,,,IC,Invest Cont,442,,,,6200    TOPANGA CANYON               BL,,34.1829,-118.6059
241106932,03/23/2024 12:00:00 AM,03/22/2024 12:00:00 AM,1300,11,Northeast,1116,1,210,ROBBERY,0344 0416 0419 0429,15,F,H,721,HIGH SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,800 N  AVE 54,,34.1152,-118.1991
241208066,03/09/2024 12:00:00 AM,03/09/2024 12:00:00 AM,0255,12,77th Street,1267,2,624,BATTERY - SIMPLE ASSAULT,1251 1259 1822 0400 0342 0416 1309,16,F,B,301,GAS STATION,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,8500 S  HOOVER                       ST,,33.9611,-118.2871
241406997,03/03/2024 12:00:00 AM,03/03/2024 12:00:00 AM,1250,14,Pacific,1491,2,624,BATTERY - SIMPLE ASSAULT,0416,17,M,W,710,OTHER PREMISE,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,12500    VISTA DEL MAR,,33.9355,-118.4386
241508107,03/24/2024 12:00:00 AM,03/24/2024 12:00:00 AM,1519,15,N Hollywood,1599,1,761,BRANDISH WEAPON,0361 1822 0334,23,F,W,119,"PORCH, RESIDENTIAL",102,HAND GUN,AO,Adult Other,761,,,,11100    MOUNTCASTLE                  DR,,34.1332,-118.3719
240500603,03/25/2024 12:00:00 AM,03/25/2024 12:00:00 AM,2230,05,Harbor,0531,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1407 0302 0913 1813 0421 0447 0408 1419 2000 1100,55,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",106,UNKNOWN FIREARM,AA,Adult Arrest,236,998,,,26200    PRESIDENT                    AV,,33.7852,-118.304
241500625,03/19/2024 12:00:00 AM,03/19/2024 12:00:00 AM,1100,15,N Hollywood,1583,1,310,BURGLARY,1822 0344 2304 1606 1609 0352 0321 0326 1402,66,F,O,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,310,998,,,4100    COLFAX                       AV,,34.1434,-118.3876
242107257,03/25/2024 12:00:00 AM,03/25/2024 12:00:00 AM,0035,21,Topanga,2118,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0448 1813 2000 1402,31,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,998,,,20100    CANTARA                      ST,,34.2191,-118.5724
241706976,03/12/2024 12:00:00 AM,03/12/2024 12:00:00 AM,0313,17,Devonshire,1759,2,890,FAILURE TO YIELD,1300 1822,0,X,X,101,STREET,,,IC,Invest Cont,890,,,,15700    LASSEN                       ST,,34.2537,-118.477
241208226,03/12/2024 12:00:00 AM,03/08/2024 12:00:00 AM,1100,12,77th Street,1215,1,310,BURGLARY,1822,38,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,1300 W  54TH                         ST,,33.9932,-118.2984
240507241,03/26/2024 12:00:00 AM,03/26/2024 12:00:00 AM,0118,05,Harbor,0506,1,310,BURGLARY,0329 0216 0358 1609,0,M,O,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,310,,,,1600 W  CARSON                       ST,,33.8315,-118.3065
241408393,03/23/2024 12:00:00 AM,03/20/2024 12:00:00 AM,1800,14,Pacific,1452,1,330,BURGLARY FROM VEHICLE,0344,43,F,W,101,STREET,,,IC,Invest Cont,330,,,,100    DRIFTWOOD                    ST,,33.9776,-118.464
241106697,03/14/2024 12:00:00 AM,03/10/2024 12:00:00 AM,1645,11,Northeast,1151,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,43,F,W,504,OTHER RESIDENCE,,,AO,Adult Other,745,,,,1300 N  ALEXANDRIA                   AV,,34.0953,-118.2983
242107494,03/30/2024 12:00:00 AM,03/30/2024 12:00:00 AM,1630,21,Topanga,2115,2,900,VIOLATION OF COURT ORDER,2038 0561,40,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,900,,,,21700    LANARK                       ST,,34.2176,-118.6016
241508193,03/27/2024 12:00:00 AM,03/27/2024 12:00:00 AM,0705,15,N Hollywood,1549,2,900,VIOLATION OF COURT ORDER,1814 2038,33,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,900,,,,5500    KLUMP                        AV,,34.17,-118.3752
242106664,03/07/2024 12:00:00 AM,03/03/2024 12:00:00 AM,1805,21,Topanga,2156,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0378 1420 2028,0,M,W,404,DEPARTMENT STORE,,,JO,Juv Other,442,,,,21700    VICTORY                      BL,,34.1877,-118.6015
241208957,03/25/2024 12:00:00 AM,03/25/2024 12:00:00 AM,1345,12,77th Street,1273,1,210,ROBBERY,1822 0342 0344 0325 1309 0945,0,X,X,402,MARKET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,8800 S  WESTERN                      AV,,33.9582,-118.309
240108874,03/11/2024 12:00:00 AM,03/06/2024 12:00:00 AM,1700,01,Central,0139,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,745,,,,700 E  3RD                          ST,,34.0455,-118.2379
242107450,03/29/2024 12:00:00 AM,03/28/2024 12:00:00 AM,2131,21,Topanga,2189,2,354,THEFT OF IDENTITY,1822 0930,26,M,H,404,DEPARTMENT STORE,,,IC,Invest Cont,354,,,,20800    VENTURA                      BL,,34.1665,-118.5859
241808124,03/28/2024 12:00:00 AM,03/28/2024 12:00:00 AM,2335,18,Southeast,1802,2,890,FAILURE TO YIELD,1300 1501 1822,0,X,X,101,STREET,,,IC,Invest Cont,890,,,,MAIN                         ST,92ND                         ST,33.9528,-118.2739
240507401,03/31/2024 12:00:00 AM,03/29/2024 12:00:00 AM,1730,05,Harbor,0567,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,18TH,MESA,33.7279,-118.2858
242007638,03/24/2024 12:00:00 AM,03/24/2024 12:00:00 AM,0001,20,Olympic,2002,2,882,INCITING A RIOT,0908 0943 0913 0400 0432 1309,29,F,H,101,STREET,,,IC,Invest Cont,882,,,,WESTERN                      AV,OLYMPIC                      BL,34.0799,-118.3113
241006549,03/11/2024 12:00:00 AM,03/11/2024 12:00:00 AM,1530,10,West Valley,1083,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1310 0906 1816 0446 0419 2000 0416 0400 0913 1814,46,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,ROSITA,NOGALES,34.1545,-118.5406
240707690,03/29/2024 12:00:00 AM,03/29/2024 12:00:00 AM,1703,07,Wilshire,0737,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 1822,0,X,X,202,LIQUOR STORE,,,IC,Invest Cont,442,,,,5200    WILSHIRE                     BL,,34.0622,-118.3429
241507768,03/18/2024 12:00:00 AM,03/18/2024 12:00:00 AM,1215,15,N Hollywood,1535,1,761,BRANDISH WEAPON,0432 0334 1402 0443,99,M,H,101,STREET,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,AA,Adult Arrest,761,998,,,BURBANK,LANKERSHIM,34.1722,-118.379
240607766,03/25/2024 12:00:00 AM,03/24/2024 12:00:00 AM,1900,06,Hollywood,0645,1,350,"THEFT, PERSON",1822 0344,74,F,O,102,SIDEWALK,,,IC,Invest Cont,350,,,,HOLLYWOOD,HIGHLAND,34.1015,-118.3387
240308346,03/27/2024 12:00:00 AM,03/26/2024 12:00:00 AM,2100,03,Southwest,0374,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,3700    ROXTON                       AV,,34.0183,-118.3213
241707314,03/19/2024 12:00:00 AM,03/17/2024 12:00:00 AM,1800,17,Devonshire,1783,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325 0344,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,343,,,,9100    TAMPA                        AV,,34.2355,-118.5536
241605933,03/02/2024 12:00:00 AM,03/01/2024 12:00:00 AM,0600,16,Foothill,1602,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,12600    MERCER                       ST,,34.2796,-118.4079
240406016,03/01/2024 12:00:00 AM,03/01/2024 12:00:00 AM,0700,04,Hollenbeck,0453,2,888,TRESPASSING,0910,0,X,X,963,MTA - GOLD LINE - MARIACHI PLAZA,,,IC,Invest Cont,888,,,,1800 E  1ST                          ST,,34.0517,-118.2178
240807107,03/20/2024 12:00:00 AM,03/20/2024 12:00:00 AM,0355,08,West LA,0881,1,510,VEHICLE - STOLEN,,0,,,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,510,,,,2300    AMHERST                      AV,,34.0302,-118.4526
242006696,03/04/2024 12:00:00 AM,03/04/2024 12:00:00 AM,0100,20,Olympic,2024,1,761,BRANDISH WEAPON,1822 0217 1309 0334 0421,45,M,B,101,STREET,102,HAND GUN,IC,Invest Cont,761,930,,,3700    WILSHIRE                     BL,,34.0636,-118.3047
240906263,03/03/2024 12:00:00 AM,03/03/2024 12:00:00 AM,0825,09,Van Nuys,0941,1,310,BURGLARY,1609 0202 0358 1420,0,X,X,702,OFFICE BUILDING/OFFICE,,,IC,Invest Cont,310,,,,5800 N  SEPULVEDA                    BL,,34.1757,-118.4662
241106764,03/16/2024 12:00:00 AM,03/15/2024 12:00:00 AM,1039,11,Northeast,1177,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,0,X,X,243,"DIY CENTER (LOWE'S,HOME DEPOT,OSH,CONTRACTORS WAREHOUSE)",,,IC,Invest Cont,442,,,,2000 N  FIGUEROA                     ST,,34.0884,-118.2258
241807290,03/10/2024 12:00:00 AM,03/10/2024 12:00:00 AM,1540,18,Southeast,1826,2,624,BATTERY - SIMPLE ASSAULT,1822 0910 2024 0342 0416 0417 2048 0429 0340 0444,35,F,H,937,MTA - BLUE LINE - 103RD/WATTS TOWERS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,103RD                        ST,GRANDEE,33.9432,-118.2435
240208267,03/29/2024 12:00:00 AM,03/26/2024 12:00:00 AM,1018,02,Rampart,0236,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0104 0344,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,300 N  WESTLAKE                     AV,,34.0687,-118.2672
240608071,03/30/2024 12:00:00 AM,03/29/2024 12:00:00 AM,2135,06,Hollywood,0659,1,330,BURGLARY FROM VEHICLE,1822 1300 1501 0344,31,M,H,108,PARKING LOT,,,IC,Invest Cont,330,,,,1300 N  KINGSLEY                     DR,,34.0951,-118.3031
240707662,03/29/2024 12:00:00 AM,03/29/2024 12:00:00 AM,1530,07,Wilshire,0732,1,310,BURGLARY,1609 0321 0344,79,M,O,504,OTHER RESIDENCE,,,IC,Invest Cont,310,,,,6500    LINDENHURST                  AV,,34.0667,-118.3695
241407880,03/21/2024 12:00:00 AM,03/20/2024 12:00:00 AM,1519,14,Pacific,1483,1,330,BURGLARY FROM VEHICLE,0344,58,M,W,103,ALLEY,,,IC,Invest Cont,330,,,,7700    PASEO DEL REY,,33.9567,-118.4326
241606539,03/21/2024 12:00:00 AM,03/21/2024 12:00:00 AM,0730,16,Foothill,1656,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1258 2002 0913 0553,12,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,237,,,,10300    ORO VISTA                    AV,,34.2561,-118.3158
242007239,03/08/2024 12:00:00 AM,03/06/2024 12:00:00 AM,1730,20,Olympic,2019,1,330,BURGLARY FROM VEHICLE,1822 0321 0344,45,F,H,101,STREET,,,IC,Invest Cont,330,,,,100 N  WESTMORELAND                 AV,,34.0735,-118.2879
241807757,03/20/2024 12:00:00 AM,03/18/2024 12:00:00 AM,0730,18,Southeast,1804,2,624,BATTERY - SIMPLE ASSAULT,0913 0444 0429 0417,45,F,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,88TH,CENTRAL                      AV,33.9574,-118.2564
241407914,03/22/2024 12:00:00 AM,03/22/2024 12:00:00 AM,1005,14,Pacific,1462,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 2032,41,F,B,109,PARK/PLAYGROUND,,,IC,Invest Cont,341,,,,LINCOLN                      BL,BLUFF CREEK                  DR,33.9676,-118.4276
242107439,03/29/2024 12:00:00 AM,03/24/2024 12:00:00 AM,0001,21,Topanga,2177,1,330,BURGLARY FROM VEHICLE,0344,38,M,W,104,DRIVEWAY,,,IC,Invest Cont,330,,,,20700    CLARENDON                    ST,,34.1704,-118.5839
240906867,03/16/2024 12:00:00 AM,03/15/2024 12:00:00 AM,0517,09,Van Nuys,0985,1,310,BURGLARY,1609 0344 0358 0375 1420,21,M,H,406,OTHER STORE,,,IC,Invest Cont,310,,,,14100    VENTURA                      BL,,34.1495,-118.44
242007588,03/23/2024 12:00:00 AM,03/23/2024 12:00:00 AM,1545,20,Olympic,2027,2,624,BATTERY - SIMPLE ASSAULT,0446 1822 0202 0429 0319 1222 2054 0903 1536 0305,33,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,946,,,S  VERMONT                      AV,W  6TH                          ST,34.0628,-118.2917
240907301,03/27/2024 12:00:00 AM,03/05/2024 12:00:00 AM,1030,09,Van Nuys,0904,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,37,M,O,405,CLOTHING STORE,,,IC,Invest Cont,442,,,,7900 N  SEPULVEDA                    BL,,34.2141,-118.4662
240906344,03/04/2024 12:00:00 AM,03/01/2024 12:00:00 AM,1230,09,Van Nuys,0941,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0344 1822,25,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,626,,,,5700 N  SEPULVEDA                    BL,,34.174,-118.4661
240307644,03/11/2024 12:00:00 AM,03/11/2024 12:00:00 AM,1930,03,Southwest,0343,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0334 0416 0429 0444 0446 0913 1206 1309 1814 2000,40,F,B,102,SIDEWALK,102,HAND GUN,AO,Adult Other,236,,,,3600 S  LA BREA                      AV,,34.0199,-118.3608
240108685,03/07/2024 12:00:00 AM,03/06/2024 12:00:00 AM,1700,01,Central,0192,1,330,BURGLARY FROM VEHICLE,0344 1307,25,M,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,HILL                         ST,PICO,34.0377,-118.2622
240906229,03/02/2024 12:00:00 AM,03/02/2024 12:00:00 AM,1400,09,Van Nuys,0971,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,15100    VENTURA                      BL,,34.1564,-118.463
242107012,03/18/2024 12:00:00 AM,03/08/2024 12:00:00 AM,0001,21,Topanga,2185,1,761,BRANDISH WEAPON,0906 0443 1802 0913,27,F,B,207,BAR/COCKTAIL/NIGHTCLUB,204,FOLDING KNIFE,AO,Adult Other,761,930,,,22100    VENTURA                      BL,,34.1686,-118.6086
241007080,03/26/2024 12:00:00 AM,03/24/2024 12:00:00 AM,1600,10,West Valley,1035,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 1307 1822 0329,24,M,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,6400    LINDLEY                      AV,,34.1866,-118.5273
241606348,03/14/2024 12:00:00 AM,03/07/2024 12:00:00 AM,1713,16,Foothill,1612,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,0,X,X,243,"DIY CENTER (LOWE'S,HOME DEPOT,OSH,CONTRACTORS WAREHOUSE)",,,AO,Adult Other,442,,,,13500    PAXTON                       ST,,34.2732,-118.4268
241209218,03/29/2024 12:00:00 AM,03/29/2024 12:00:00 AM,1100,12,77th Street,1269,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 0311,36,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,300 E  81ST                         ST,,33.9656,-118.2695
242006881,03/06/2024 12:00:00 AM,03/06/2024 12:00:00 AM,0530,20,Olympic,2014,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,45,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,,100 N  NORMANDIE                    AV,,34.0726,-118.3029
242106932,03/16/2024 12:00:00 AM,03/14/2024 12:00:00 AM,1000,21,Topanga,2103,2,662,"BUNCO, GRAND THEFT",1202 0701 0344 0100,71,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,8400    FAUST                        AV,,34.2229,-118.6203
240308140,03/21/2024 12:00:00 AM,03/21/2024 12:00:00 AM,0915,03,Southwest,0354,1,310,BURGLARY,1822 1601 1607 0344 1202 0321,73,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,,2300 W  36TH                         ST,,34.0229,-118.3201
240906967,03/19/2024 12:00:00 AM,03/18/2024 12:00:00 AM,1700,09,Van Nuys,0969,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,12600    RIVERSIDE                    DR,,34.1576,-118.4074
241906730,03/14/2024 12:00:00 AM,03/13/2024 12:00:00 AM,1830,19,Mission,1954,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,10100 N  SEPULVEDA                    BL,,34.2536,-118.4674
240806446,03/01/2024 12:00:00 AM,03/01/2024 12:00:00 AM,1609,08,West LA,0881,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1420 0216 0325,24,F,B,402,MARKET,,,IC,Invest Cont,440,,,,11700 W  OLYMPIC                      BL,,34.0342,-118.4478
241706895,03/09/2024 12:00:00 AM,03/08/2024 12:00:00 AM,1800,17,Devonshire,1735,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1609,52,F,W,704,ELEMENTARY SCHOOL,,,IC,Invest Cont,740,,,,17100    CHATSWORTH                   ST,,34.2684,-118.5149
240607263,03/12/2024 12:00:00 AM,03/08/2024 12:00:00 AM,2030,06,Hollywood,0646,2,950,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, OVER $950.01",1402 1822 1501,0,X,X,203,OTHER BUSINESS,,,AO,Adult Other,950,998,,,6300    HOLLYWOOD                    BL,,34.1016,-118.3267
242007562,03/22/2024 12:00:00 AM,03/21/2024 12:00:00 AM,1630,20,Olympic,2014,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 1307 0329 1602,42,M,H,101,STREET,,,IC,Invest Cont,740,,,,200 S  ARDMORE                      AV,,34.0712,-118.3016
240308224,03/24/2024 12:00:00 AM,03/24/2024 12:00:00 AM,2122,03,Southwest,0396,2,890,FAILURE TO YIELD,1212 1309 1402 1407,23,X,X,101,STREET,,,AA,Adult Arrest,890,,,,MENLO,MARTIN LUTHER KING JR        BL,34.0105,-118.29
241006361,03/05/2024 12:00:00 AM,03/04/2024 12:00:00 AM,2159,10,West Valley,1034,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385 1822 0344 1300,58,F,W,101,STREET,,,IC,Invest Cont,331,,,,18300    SYLVAN                       ST,,34.1853,-118.5317
240906699,03/12/2024 12:00:00 AM,03/06/2024 12:00:00 AM,1800,09,Van Nuys,0952,1,330,BURGLARY FROM VEHICLE,0344 1300 1307,38,M,W,101,STREET,,,IC,Invest Cont,330,,,,5400    NORWICH                      AV,,34.1685,-118.4607
241106845,03/12/2024 12:00:00 AM,03/12/2024 12:00:00 AM,0440,11,Northeast,1147,1,330,BURGLARY FROM VEHICLE,1822 0344,39,M,W,101,STREET,,,IC,Invest Cont,330,,,,1400    RANDALL                      CT,,34.1,-118.2256
242007949,03/31/2024 12:00:00 AM,03/31/2024 12:00:00 AM,0030,20,Olympic,2001,1,330,BURGLARY FROM VEHICLE,1402 0344 0352 1221 1307 1609 1822 2032,23,F,W,704,ELEMENTARY SCHOOL,,,AO,Adult Other,330,998,,,5200    CLINTON                      ST,,34.0816,-118.3157
241707687,03/29/2024 12:00:00 AM,03/29/2024 12:00:00 AM,0320,17,Devonshire,1716,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385 1202 1602 0344 0329 1300,73,F,A,104,DRIVEWAY,,,IC,Invest Cont,331,,,,12000    BAMBI                        PL,,34.2887,-118.5074
241400713,03/25/2024 12:00:00 AM,03/25/2024 12:00:00 AM,2017,14,Pacific,1474,1,310,BURGLARY,0431 0314 1402 1606,20,F,B,501,SINGLE FAMILY DWELLING,512,MACE/PEPPER SPRAY,IC,Invest Cont,310,998,,,8300    FORDHAM                      RD,,33.9633,-118.4188
241006668,03/15/2024 12:00:00 AM,03/14/2024 12:00:00 AM,0500,10,West Valley,1008,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,7400    RUFFNER                      AV,,34.2048,-118.4968
241207548,03/01/2024 12:00:00 AM,03/01/2024 12:00:00 AM,0700,12,77th Street,1273,2,624,BATTERY - SIMPLE ASSAULT,1202 0416 2006,73,F,B,402,MARKET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,8800 S  WESTERN                      AV,,33.9582,-118.309
241406909,03/04/2024 12:00:00 AM,03/04/2024 12:00:00 AM,1550,14,Pacific,1412,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0913 1814 0445 1218 0416,31,F,W,109,PARK/PLAYGROUND,302,BLUNT INSTRUMENT,AA,Adult Arrest,236,,,,1200    PACIFIC                      AV,,33.99,-118.4741
240207495,03/09/2024 12:00:00 AM,03/09/2024 12:00:00 AM,1200,02,Rampart,0249,1,330,BURGLARY FROM VEHICLE,1300 0385 1822,33,F,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,330,,,,1300 W  4TH                          ST,,34.0567,-118.2604
241408210,03/24/2024 12:00:00 AM,03/24/2024 12:00:00 AM,0800,14,Pacific,1443,1,480,BIKE - STOLEN,0344,27,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,900    VENICE                       BL,,33.9926,-118.4556
