"DR_NO","Date Rptd","DATE OCC","TIME OCC","AREA","AREA NAME","Rpt Dist No","Part 1-2","Crm Cd","Crm Cd Desc","Mocodes","Vict Age","Vict Sex","Vict Descent","Premis Cd","Premis Desc","Weapon Used Cd","Weapon Desc","Status","Status Desc","Crm Cd 1","Crm Cd 2","Crm Cd 3","Crm Cd 4","LOCATION","Cross Street","LAT","LON"
"241107797","2024 Apr 30 12:00:00 AM","2024 Apr 16 12:00:00 AM","1740","11","Northeast","1101","1","330","BURGLARY FROM VEHICLE","0344","26","M","W","108","PARKING LOT",,,"IC","Invest Cont","330",,,,"4800    GRIFFITH PARK                DR",,"34.1356","-118.2856"
"241210561","2024 Apr 23 12:00:00 AM","2024 Apr 22 12:00:00 AM","1700","12","77th Street","1251","1","310","BURGLARY","0344 1822 0329 1609 0321","0","X","X","248","CELL PHONE STORE",,,"IC","Invest Cont","310",,,,"3300 W  FLORENCE                     AV",,"33.9745","-118.3294"
"240907750","2024 Apr 08 12:00:00 AM","2024 Apr 05 12:00:00 AM","0700","09","Van Nuys","0901","1","330","BURGLARY FROM VEHICLE","0352 0358 1300 0344 1307","33","F","W","101","STREET",,,"IC","Invest Cont","330",,,,"ORION","SHERMAN                      WY","34.2013","-118.4706"
"241509294","2024 Apr 18 12:00:00 AM","2024 Apr 10 12:00:00 AM","1202","15","N Hollywood","1549","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","0344","32","M","O","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","440",,,,"5400    TUJUNGA                      AV",,"34.1685","-118.379"
"241907911","2024 Apr 16 12:00:00 AM","2024 Apr 16 12:00:00 AM","1525","19","Mission","1998","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325 1822","48","F","H","404","DEPARTMENT STORE",,,"IC","Invest Cont","442",,,,"7800    VAN NUYS                     BL",,"34.2153","-118.4409"
"240708232","2024 Apr 18 12:00:00 AM","2024 Apr 03 12:00:00 AM","1030","07","Wilshire","0758","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","0394 1822","30","F","H","145","MAIL BOX",,,"IC","Invest Cont","440",,,,"1200 S  MUIRFIELD                    RD",,"34.0522","-118.3334"
"240309202","2024 Apr 15 12:00:00 AM","2024 Apr 15 12:00:00 AM","0210","03","Southwest","0313","1","310","BURGLARY","0314 0329 0416 0429 0445 1402 1822 2004 1601","49","M","H","501","SINGLE FAMILY DWELLING","500","UNKNOWN WEAPON/OTHER WEAPON","AA","Adult Arrest","310",,,,"2500 S  BRONSON                      AV",,"34.0344","-118.3327"
"241809331","2024 Apr 26 12:00:00 AM","2024 Apr 24 12:00:00 AM","1800","18","Southeast","1824","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",,"0",,,"101","STREET",,,"IC","Invest Cont","420",,,,"9700 S  CENTRAL                      AV",,"33.9482","-118.2541"
"242008411","2024 Apr 19 12:00:00 AM","2024 Apr 18 12:00:00 AM","1845","20","Olympic","2022","1","330","BURGLARY FROM VEHICLE","1609 1822 1307 0352 1221","0","X","X","707","GARAGE/CARPORT",,,"IC","Invest Cont","330",,,,"300 S  WESTERN                      AV",,"34.0655","-118.3114"
"241907819","2024 Apr 14 12:00:00 AM","2024 Apr 11 12:00:00 AM","2140","19","Mission","1941","1","510","VEHICLE - STOLEN",,"0",,,"108","PARKING LOT",,,"AA","Adult Arrest","510",,,,"15400    CHATSWORTH                   ST",,"34.2685","-118.4694"
"241708913","2024 Apr 29 12:00:00 AM","2024 Apr 28 12:00:00 AM","1300","17","Devonshire","1764","1","330","BURGLARY FROM VEHICLE","0344","28","F","H","707","GARAGE/CARPORT",,,"IC","Invest Cont","330",,,,"9400    CORBIN                       AV",,"34.241","-118.5623"
"242108589","2024 Apr 30 12:00:00 AM","2024 Apr 24 12:00:00 AM","2100","21","Topanga","2156","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",,"0",,,"101","STREET",,,"IC","Invest Cont","420",,,,"6600    TOPANGA CANYON               BL",,"34.1904","-118.6059"
"241908131","2024 Apr 22 12:00:00 AM","2024 Apr 19 12:00:00 AM","1530","19","Mission","1918","2","354","THEFT OF IDENTITY","1822 0930","39","F","O","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"13800    SAYRE                        ST",,"34.3101","-118.4338"
"241308680","2024 Apr 24 12:00:00 AM","2024 Apr 23 12:00:00 AM","2230","13","Newton","1373","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"52ND","AVALON","33.995","-118.2652"
"241606908","2024 Apr 02 12:00:00 AM","2024 Apr 02 12:00:00 AM","1127","16","Foothill","1611","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329 1822","0","M","O","725","GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",,,"IC","Invest Cont","740",,,,"11600    GLENOAKS                     BL",,"34.2805","-118.4189"
"242008091","2024 Apr 08 12:00:00 AM","2024 Apr 05 12:00:00 AM","1700","20","Olympic","2005","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"KINGSLEY","MAPLEWOOD","34.0799","-118.3034"
"241408455","2024 Apr 02 12:00:00 AM","2024 Apr 02 12:00:00 AM","1548","14","Pacific","1414","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0344","0","X","X","403","DRUG STORE",,,"IC","Invest Cont","442",,,,"100    LINCOLN                      BL",,"33.9976","-118.467"
"241007957","2024 Apr 20 12:00:00 AM","2024 Apr 20 12:00:00 AM","0030","10","West Valley","1039","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","0448 0444 1414 2000 0913 1814 0400 2002","47","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other","626",,,,"15700    VANOWEN                      ST",,"34.1939","-118.4749"
"241210732","2024 Apr 26 12:00:00 AM","2024 Apr 25 12:00:00 AM","2330","12","77th Street","1239","2","624","BATTERY - SIMPLE ASSAULT","0553 0913 0448 0419 0416 0602","28","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other","624",,,,"5900    BONSALLO                     AV",,"33.9875","-118.286"
"241607111","2024 Apr 09 12:00:00 AM","2024 Apr 09 12:00:00 AM","1645","16","Foothill","1695","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0302 0424 0913","28","M","H","101","STREET","102","HAND GUN","AO","Adult Other","230",,,,"STAGG                        ST","CASE                         AV","34.2121","-118.3725"
"241408310","2024 Apr 03 12:00:00 AM","2024 Apr 03 12:00:00 AM","0900","14","Pacific","1424","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329","38","M","W","101","STREET",,,"IC","Invest Cont","740",,,,"NATIONAL                     BL","INGLEWOOD                    BL","34.0215","-118.441"
"240209201","2024 Apr 25 12:00:00 AM","2024 Apr 24 12:00:00 AM","2330","02","Rampart","0257","1","330","BURGLARY FROM VEHICLE","1822 0329 0344 0352 1300 1307 1609","37","M","K","101","STREET",,,"IC","Invest Cont","330",,,,"WILSHIRE                     BL","WITMER                       ST","34.0538","-118.2667"
"241708954","2024 Apr 30 12:00:00 AM","2024 Apr 18 12:00:00 AM","2100","17","Devonshire","1788","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325","0","X","X","404","DEPARTMENT STORE",,,"IC","Invest Cont","442",,,,"8900    BALBOA                       BL",,"34.2322","-118.5113"
"241210517","2024 Apr 22 12:00:00 AM","2024 Apr 21 12:00:00 AM","2325","12","77th Street","1283","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","1278 0917 2024 1822 0344","33","M","H","101","STREET",,,"IC","Invest Cont","341",,,,"9500 S  WESTERN                      AV",,"33.9499","-118.309"
"241809233","2024 Apr 23 12:00:00 AM","2024 Apr 23 12:00:00 AM","1825","18","Southeast","1863","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1202 0421 0432 1822","61","M","H","102","SIDEWALK","200","KNIFE WITH BLADE 6INCHES OR LESS","IC","Invest Cont","230",,,,"11600    AVALON                       BL",,"33.9292","-118.2652"
"241509663","2024 Apr 27 12:00:00 AM","2024 Apr 26 12:00:00 AM","1700","15","N Hollywood","1527","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","1822 0325","29","M","A","203","OTHER BUSINESS",,,"IC","Invest Cont","442",,,,"11000    VICTORY                      BL",,"34.1867","-118.3703"
"242008056","2024 Apr 05 12:00:00 AM","2024 Apr 04 12:00:00 AM","1800","20","Olympic","2053","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"900 S  HARVARD                      BL",,"34.0527","-118.3066"
"242008035","2024 Apr 03 12:00:00 AM","2024 Apr 02 12:00:00 AM","1400","20","Olympic","2001","1","510","VEHICLE - STOLEN",,"0",,,"104","DRIVEWAY",,,"IC","Invest Cont","510",,,,"500 N  IRVING                       BL",,"34.079","-118.3187"
"242107832","2024 Apr 10 12:00:00 AM","2024 Apr 10 12:00:00 AM","0515","21","Topanga","2136","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"21300    SHERMAN                      WY",,"34.2011","-118.5974"
"241607697","2024 Apr 28 12:00:00 AM","2024 Apr 08 12:00:00 AM","1100","16","Foothill","1651","2","860","BATTERY WITH SEXUAL CONTACT","0913 1810","33","F","H","501","SINGLE FAMILY DWELLING","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","860",,,,"9800    LAUREL CANYON                BL",,"34.2482","-118.4209"
"240300759","2024 Apr 22 12:00:00 AM","2024 Apr 22 12:00:00 AM","1300","03","Southwest","0328","2","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","0416 0421 0446 0913 0432","43","F","O","503","HOTEL","511","VERBAL THREAT","AA","Adult Arrest","930",,,,"3100 S  FIGUEROA                     ST",,"34.0268","-118.2808"
"241510405","2024 Apr 25 12:00:00 AM","2024 Apr 05 12:00:00 AM","1715","15","N Hollywood","1526","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","0344","27","F","H","507","CONDOMINIUM/TOWNHOUSE",,,"IC","Invest Cont","440",,,,"6300    TROOST                       AV",,"34.1849","-118.3854"
"240908574","2024 Apr 29 12:00:00 AM","2024 Apr 28 12:00:00 AM","2005","09","Van Nuys","0919","1","330","BURGLARY FROM VEHICLE","0344 1822","45","M","B","108","PARKING LOT",,,"IC","Invest Cont","330",,,,"7000    WOODMAN                      AV",,"34.1976","-118.4313"
"241508442","2024 Apr 01 12:00:00 AM","2024 Apr 01 12:00:00 AM","1000","15","N Hollywood","1502","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","1814 0416 0448","41","F","H","101","STREET","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AO","Adult Other","626",,,,"WHITSETT","SATICOY","34.205","-118.4061"
"240708528","2024 Apr 30 12:00:00 AM","2024 Apr 27 12:00:00 AM","1900","07","Wilshire","0733","1","330","BURGLARY FROM VEHICLE","0358 0344 1609 1307 1822","26","M","K","101","STREET",,,"IC","Invest Cont","330",,,,"5900    WILSHIRE                     BL",,"34.0637","-118.3562"
"242108417","2024 Apr 26 12:00:00 AM","2024 Apr 24 12:00:00 AM","2230","21","Topanga","2134","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"FARRALONE","RUNNYMEDE","34.2055","-118.6103"
"241809135","2024 Apr 22 12:00:00 AM","2024 Apr 21 12:00:00 AM","1800","18","Southeast","1844","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"112TH                        ST","BELHAVEN                     ST","33.9328","-118.2556"
"241708706","2024 Apr 24 12:00:00 AM","2024 Apr 21 12:00:00 AM","0200","17","Devonshire","1776","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","0344","0","X","X","116","OTHER/OUTSIDE",,,"IC","Invest Cont","341",,,,"PLUMMER                      ST","GERALD                       AV","34.243","-118.4949"
"240807936","2024 Apr 22 12:00:00 AM","2024 Apr 21 12:00:00 AM","0058","08","West LA","0811","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)","1822 0344","61","F","W","104","DRIVEWAY",,,"IC","Invest Cont","420",,,,"200    BELLINO                      DR",,"34.0421","-118.5604"
"241210989","2024 Apr 30 12:00:00 AM","2024 Apr 30 12:00:00 AM","0250","12","77th Street","1258","2","890","FAILURE TO YIELD","1300 1822","0","X","X","101","STREET",,,"IC","Invest Cont","890",,,,"73RD                         ST","MAIN                         ST","33.9738","-118.2739"
"240907688","2024 Apr 06 12:00:00 AM","2024 Apr 03 12:00:00 AM","1830","09","Van Nuys","0905","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","0344 0394","40","F","O","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","440",,,,"14600    SATICOY                      ST",,"34.2085","-118.4512"
"240508414","2024 Apr 26 12:00:00 AM","2024 Apr 26 12:00:00 AM","0730","05","Harbor","0529","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329 1309 0561","42","F","B","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","740",,,,"900    WATSON                       AV",,"33.7823","-118.2476"
"241508851","2024 Apr 10 12:00:00 AM","2024 Apr 10 12:00:00 AM","1030","15","N Hollywood","1591","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"4000    LAUREL CANYON                BL",,"34.1325","-118.3974"
"241708531","2024 Apr 18 12:00:00 AM","2024 Apr 17 12:00:00 AM","1053","17","Devonshire","1757","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325 1822","0","X","X","411","PET STORE",,,"IC","Invest Cont","442",,,,"10100    BALBOA                       BL",,"34.2539","-118.4967"
"241809237","2024 Apr 23 12:00:00 AM","2024 Apr 23 12:00:00 AM","1445","18","Southeast","1864","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","1822 0344 2021 2032","63","F","H","301","GAS STATION",,,"IC","Invest Cont","440",,,,"CENTRAL                      AV","IMPERIAL                     HY","33.9295","-118.2542"
"240507659","2024 Apr 06 12:00:00 AM","2024 Apr 06 12:00:00 AM","1600","05","Harbor","0541","1","210","ROBBERY","1822 0344 0337","32","M","H","108","PARKING LOT","200","KNIFE WITH BLADE 6INCHES OR LESS","IC","Invest Cont","210",,,,"1300 W  PARK WESTERN                 DR",,"33.7537","-118.3055"
"241700808","2024 Apr 18 12:00:00 AM","2024 Apr 16 12:00:00 AM","1200","17","Devonshire","1756","2","354","THEFT OF IDENTITY","1402 1822 1214","0","X","X","602","BANK",,,"IC","Invest Cont","354","998",,,"10200    BALBOA                       BL",,"34.254","-118.5128"
"242108442","2024 Apr 26 12:00:00 AM","2024 Apr 26 12:00:00 AM","1140","21","Topanga","2157","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","0394 1300 2032","50","M","W","101","STREET",,,"IC","Invest Cont","341",,,,"6700    ETON                         AV",,"34.1926","-118.5955"
"241809314","2024 Apr 25 12:00:00 AM","2024 Apr 24 12:00:00 AM","1410","18","Southeast","1829","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","1822 0344 0325","0","X","X","404","DEPARTMENT STORE",,,"AA","Adult Arrest","442",,,,"9800 S  ALAMEDA                      ST",,"33.9478","-118.2289"
"240200649","2024 Apr 20 12:00:00 AM","2024 Apr 20 12:00:00 AM","1015","02","Rampart","0212","1","761","BRANDISH WEAPON","1402 1310 1822 0334 0443","46","M","H","101","STREET","312","PIPE/METAL PIPE","IC","Invest Cont","761","998",,,"ROSEWOOD","NEW HAMPSHIRE","34.08","-118.2881"
"240708067","2024 Apr 13 12:00:00 AM","2024 Apr 07 12:00:00 AM","2348","07","Wilshire","0735","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","0385 0344 1822","22","M","H","101","STREET",,,"IC","Invest Cont","331",,,,"600 S  COCHRAN                      AV",,"34.0649","-118.3472"
"240608691","2024 Apr 23 12:00:00 AM","2024 Apr 10 12:00:00 AM","1037","06","Hollywood","0638","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","1501","42","X","X","404","DEPARTMENT STORE",,,"AA","Adult Arrest","442",,,,"5500    HOLLYWOOD                    BL",,"34.1038","-118.3151"
"240807806","2024 Apr 14 12:00:00 AM","2024 Apr 14 12:00:00 AM","2010","08","West LA","0841","2","354","THEFT OF IDENTITY",,"28","F","K","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,"IC","Invest Cont","354",,,,"1400    AMHERST                      AV",,"34.0412","-118.4657"
"241210027","2024 Apr 13 12:00:00 AM","2024 Apr 13 12:00:00 AM","1230","12","77th Street","1215","2","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","1822 0421","39","M","H","101","STREET","500","UNKNOWN WEAPON/OTHER WEAPON","IC","Invest Cont","930",,,,"5500    DENKER                       AV",,"33.9924","-118.3046"
"241808921","2024 Apr 16 12:00:00 AM","2024 Apr 16 12:00:00 AM","2240","18","Southeast","1842","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1822 1402 0334 0411","37","M","H","101","STREET","207","OTHER KNIFE","AA","Adult Arrest","230","998",,,"MAIN                         ST","113TH                        ST","33.9321","-118.2739"
"240309490","2024 Apr 21 12:00:00 AM","2024 Apr 21 12:00:00 AM","1820","03","Southwest","0361","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0302 0329 0334 0342 0450 1309 1822 0906 0371 1809","23","X","X","109","PARK/PLAYGROUND","102","HAND GUN","IC","Invest Cont","230",,,,"4000 S  LA BREA                      AV",,"34.0148","-118.3555"
"241907798","2024 Apr 13 12:00:00 AM","2024 Apr 13 12:00:00 AM","0430","19","Mission","1974","1","310","BURGLARY","1609","48","M","X","210","RESTAURANT/FAST FOOD",,,"IC","Invest Cont","310",,,,"14500    NORDHOFF                     ST",,"34.2354","-118.448"
"241808576","2024 Apr 08 12:00:00 AM","2024 Apr 08 12:00:00 AM","0305","18","Southeast","1891","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","1822 0385 1300 0216 0209","34","M","H","501","SINGLE FAMILY DWELLING",,,"IC","Invest Cont","331",,,,"800 W  168TH                        ST",,"33.8792","-118.289"
"241509286","2024 Apr 19 12:00:00 AM","2024 Apr 19 12:00:00 AM","1430","15","N Hollywood","1529","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","1402 2004 0445 2000","43","M","H","102","SIDEWALK","204","FOLDING KNIFE","AO","Adult Other","230","998",,,"VANOWEN","KLUMP","34.1829","-118.365"
"241707910","2024 Apr 04 12:00:00 AM","2024 Apr 02 12:00:00 AM","0700","17","Devonshire","1758","1","420","THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",,"0",,,"101","STREET",,,"IC","Invest Cont","420",,,,"16300    DEVONSHIRE                   ST",,"34.2574","-118.4873"
"240310003","2024 Apr 26 12:00:00 AM","2024 Apr 26 12:00:00 AM","0100","03","Southwest","0391","2","624","BATTERY - SIMPLE ASSAULT","1251 1822 0444","22","M","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","624",,,,"4400    DON RICARDO                  DR",,"34.0095","-118.3502"
"241708242","2024 Apr 11 12:00:00 AM","2024 Apr 11 12:00:00 AM","1000","17","Devonshire","1794","2","860","BATTERY WITH SEXUAL CONTACT","0522 1802 0531","31","M","O","203","OTHER BUSINESS","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","860",,,,"18100    NAPA                         ST",,"34.2264","-118.5273"
"241809459","2024 Apr 29 12:00:00 AM","2024 Apr 29 12:00:00 AM","0750","18","Southeast","1806","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","2000 1813 0913 0408","26","F","B","103","ALLEY","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","626",,,,"9100 S  CENTRAL                      AV",,"33.9538","-118.2564"
"241408785","2024 Apr 18 12:00:00 AM","2024 Apr 18 12:00:00 AM","1050","14","Pacific","1444","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"800    WASHINGTON                   BL",,"33.9878","-118.4528"
"240508403","2024 Apr 26 12:00:00 AM","2024 Apr 22 12:00:00 AM","1200","05","Harbor","0569","1","310","BURGLARY","0344 1601 0397","60","M","X","221","PUBLIC STORAGE",,,"IC","Invest Cont","310",,,,"BERTH 73","BERTH 73","33.7257","-118.2766"
"240608722","2024 Apr 25 12:00:00 AM","2024 Apr 23 12:00:00 AM","1800","06","Hollywood","0648","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"5500    HAROLD                       WY",,"34.0993","-118.3092"
"241508711","2024 Apr 07 12:00:00 AM","2024 Apr 07 12:00:00 AM","2315","15","N Hollywood","1512","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","1814 2000 0448","34","F","O","501","SINGLE FAMILY DWELLING","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest","626",,,,"12800    BARBARA ANN                  ST",,"34.2002","-118.4116"
"240807638","2024 Apr 05 12:00:00 AM","2024 Apr 05 12:00:00 AM","0200","08","West LA","0836","1","330","BURGLARY FROM VEHICLE","1822 0344","21","F","H","104","DRIVEWAY",,,"IC","Invest Cont","330",,,,"1900    PELHAM                       AV",,"34.0509","-118.431"
"240507965","2024 Apr 15 12:00:00 AM","2024 Apr 15 12:00:00 AM","1500","05","Harbor","0519","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"1800 E  M                            ST",,"33.7896","-118.2406"
"241908174","2024 Apr 23 12:00:00 AM","2024 Apr 23 12:00:00 AM","1350","19","Mission","1985","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329","30","M","H","122","VEHICLE, PASSENGER/TRUCK",,,"IC","Invest Cont","740",,,,"8800    TOBIAS                       AV",,"34.2299","-118.4517"
"241708628","2024 Apr 22 12:00:00 AM","2024 Apr 17 12:00:00 AM","1900","17","Devonshire","1727","1","331","THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)","0344 1202 1602 0385 0329","68","F","W","101","STREET",,,"IC","Invest Cont","331",,,,"19100    LUDLOW                       ST",,"34.2706","-118.5497"
"240300769","2024 Apr 29 12:00:00 AM","2024 Apr 29 12:00:00 AM","1905","03","Southwest","0392","1","230","ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT","0334 0411 0554 0603 0432 1402","35","F","B","501","SINGLE FAMILY DWELLING","200","KNIFE WITH BLADE 6INCHES OR LESS","AA","Adult Arrest","230",,,,"4700    11TH                         AV",,"34.0009","-118.3294"
"240110856","2024 Apr 29 12:00:00 AM","2024 Apr 29 12:00:00 AM","1710","01","Central","0176","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","0329 1822 1609","34","M","H","122","VEHICLE, PASSENGER/TRUCK",,,"IC","Invest Cont","740",,,,"800    WALL                         ST",,"34.0401","-118.2504"
"241908009","2024 Apr 19 12:00:00 AM","2024 Apr 18 12:00:00 AM","2030","19","Mission","1988","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"13300    WINFIELD                     ST",,"34.2243","-118.4233"
"240608603","2024 Apr 20 12:00:00 AM","2024 Apr 20 12:00:00 AM","1220","06","Hollywood","0666","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","1822 0344","31","F","W","503","HOTEL",,,"IC","Invest Cont","341",,,,"1400 N  CAHUENGA                     BL",,"34.0962","-118.3295"
"241607232","2024 Apr 13 12:00:00 AM","2024 Apr 12 12:00:00 AM","1900","16","Foothill","1643","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"TAMARACK                     AV","MONTAGUE","34.2604","-118.419"
"241000633","2024 Apr 14 12:00:00 AM","2024 Apr 11 12:00:00 AM","2030","10","West Valley","1018","2","740","VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)","2055 1512 0319 1822 1300 0329 0903","57","M","O","122","VEHICLE, PASSENGER/TRUCK",,,"IC","Invest Cont","740",,,,"HASKELL","SATICOY","34.2085","-118.4749"
"240110557","2024 Apr 21 12:00:00 AM","2024 Apr 21 12:00:00 AM","1145","01","Central","0161","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","0325","0","X","X","404","DEPARTMENT STORE",,,"IC","Invest Cont","442",,,,"700 S  FIGUEROA                     ST",,"34.0483","-118.2631"
"241508607","2024 Apr 05 12:00:00 AM","2024 Apr 04 12:00:00 AM","2250","15","N Hollywood","1513","1","510","VEHICLE - STOLEN",,"0",,,"101","STREET",,,"IC","Invest Cont","510",,,,"6900    WHITSETT                     AV",,"34.196","-118.4053"
"241008292","2024 Apr 29 12:00:00 AM","2024 Apr 27 12:00:00 AM","1525","10","West Valley","1067","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","1822 0325 0306","0","M","O","404","DEPARTMENT STORE",,,"IC","Invest Cont","442",,,,"17400    VENTURA                      BL",,"34.166","-118.5095"
"240900698","2024 Apr 26 12:00:00 AM","2024 Apr 25 12:00:00 AM","1055","09","Van Nuys","0905","1","210","ROBBERY","0344 1402 0945 0352 1414 1420 1822","58","M","O","244","TOBACCO SHOP","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest","210","998",,,"7200    VAN NUYS                     BL",,"34.2012","-118.4487"
"241708291","2024 Apr 13 12:00:00 AM","2024 Apr 12 12:00:00 AM","2300","17","Devonshire","1776","1","330","BURGLARY FROM VEHICLE","0930 0321 0344","24","F","H","101","STREET",,,"IC","Invest Cont","330",,,,"16900    TUPPER                       ST",,"34.2394","-118.4999"
"241209962","2024 Apr 12 12:00:00 AM","2024 Apr 11 12:00:00 AM","1600","12","77th Street","1259","1","121","RAPE, FORCIBLE","1402 1415 0913 2001 1206 0527","22","F","H","501","SINGLE FAMILY DWELLING","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","121",,,,"400 E  FLORENCE                     AV",,"33.9747","-118.2674"
"240807834","2024 Apr 16 12:00:00 AM","2024 Apr 16 12:00:00 AM","1520","08","West LA","0895","2","624","BATTERY - SIMPLE ASSAULT","0400 2024","16","F","W","710","OTHER PREMISE","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","IC","Invest Cont","624",,,,"3200    MOTOR                        AV",,"34.031","-118.411"
"241908349","2024 Apr 27 12:00:00 AM","2024 Apr 27 12:00:00 AM","2000","19","Mission","1943","2","624","BATTERY - SIMPLE ASSAULT","0416","38","F","H","501","SINGLE FAMILY DWELLING","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","AA","Adult Arrest","624",,,,"14400    CHAMBERLAIN                  ST",,"34.2673","-118.4464"
